id,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,rating,bedroom,bed,bath,is_studio,type
4801172,161327,Mariano,,Caballito,-34.61456,-58.43858,Entire home/apt,6514,14,47,2023-06-16,0.46,16,352,12,,4.85,1,1,1,True,Rental unit 
4807409,2034113,Cee Jay,,Constitucion,-34.62104,-58.38365,Private room,5036,2,157,2023-05-28,1.54,4,89,27,,4.43,1,1,1,False,Home 
4809021,16000925,Kristoffer & Pablo,,Palermo,-34.58565,-58.42663,Entire home/apt,70059,7,18,2023-03-07,0.17,21,348,4,,4.89,2,2,2,False,Rental unit 
4812506,22749802,Yamila,,Villa Urquiza,-34.56338,-58.49465,Entire home/apt,27882,3,0,,,1,364,0,,,2,3,1,False,Home 
4813005,14418195,Adriana Marcela,,San Nicolas,-34.60046,-58.37497,Entire home/apt,11609,5,25,2022-11-03,0.27,1,343,2,,4.92,1,4,1,False,Rental unit 
4829524,14699879,Luz,,Belgrano,-34.5581,-58.44873,Entire home/apt,10190,3,16,2023-05-25,0.53,1,52,7,,4.94,1,4,1.5,False,Rental unit 
4843880,12282973,Mónica,,Caballito,-34.62669,-58.43719,Private room,6971,1,16,2023-03-25,0.2,4,364,3,,4.81,2,1,2,False,Home 
4847460,6229473,Maria,,Palermo,-34.59093,-58.42142,Private room,4586,1,3,2023-02-16,0.03,11,178,1,,5.0,1,2,2,False,Home 
4855777,24979733,Any,,Villa Crespo,-34.59425,-58.4404,Entire home/apt,10190,2,20,2023-06-14,0.34,3,339,6,,4.70,1,2,1,False,Rental unit 
4865645,25027669,Mariel,,San Nicolas,-34.60532,-58.39115,Entire home/apt,9026,3,27,2023-04-10,0.32,1,267,9,1163619310,4.73,1,2,1,False,Rental unit 
4879126,25100069,Fernanda,,Palermo,-34.58481,-58.41162,Entire home/apt,18000,3,54,2023-04-15,0.54,5,65,2,,4.65,1,3,1,False,Rental unit 
4889741,25157971,Eduardo,,Nuñez,-34.54304,-58.46458,Private room,8143,2,83,2023-03-10,0.96,2,287,13,,4.94,1,1,1,False,Home 
4891278,25165666,Mariana,,Balvanera,-34.60497,-58.39542,Entire home/apt,6369,7,33,2023-04-08,0.41,1,364,8,100331087176,4.67,1,1,1,False,Rental unit 
4901299,67637239,Neil,,Palermo,-34.58856,-58.42018,Entire home/apt,13286,7,41,2023-06-24,0.87,1,115,17,,4.80,2,2,1.5,False,Home 
4907952,10700511,Diego,,Belgrano,-34.56001,-58.44413,Entire home/apt,9480,60,1,2017-01-08,0.01,1,340,0,,,1,1,1,False,Rental unit 
4915897,22735059,Yami,,Retiro,-34.5966,-58.38237,Entire home/apt,7847,3,34,2023-04-09,0.38,3,57,7,,4.74,1,1,1,False,Rental unit 
4916917,25322445,Francisco,,Recoleta,-34.58896,-58.39541,Entire home/apt,10190,14,163,2023-04-22,1.58,3,155,5,,4.67,1,2,1,False,Rental unit 
4923819,21060024,Edo,,Recoleta,-34.59355,-58.39418,Entire home/apt,15330,3,7,2020-02-29,0.15,2,219,0,,4.57,1,1,1,False,Rental unit 
4925114,25369045,Enrique,,Palermo,-34.57966,-58.43065,Entire home/apt,6388,30,27,2020-01-13,0.28,1,132,0,,4.85,1,2,1.5,False,Rental unit 
4931570,25404319,Alejandrina,,Palermo,-34.58133,-58.43709,Entire home/apt,24273,4,0,,,2,0,0,,,3,3,2,False,Rental unit 
4935317,438269,Sherine,,Palermo,-34.58789,-58.43722,Entire home/apt,7665,6,6,2022-10-12,0.09,2,363,1,,5.0,1,1,1,False,Rental unit 
4947621,3238393,Ana,,Palermo,-34.57126,-58.43397,Entire home/apt,8943,25,0,,,1,0,0,,,1,1,2,False,Rental unit 
4947979,1554264,Recepcionistas,,Monserrat,-34.61127,-58.3818,Entire home/apt,10190,1,74,2023-06-11,0.84,3,353,6,,4.54,2,4,1,False,Condo 
4950455,4201811,Federico,,Palermo,-34.56654,-58.43635,Entire home/apt,19710,4,45,2023-04-23,0.44,6,341,10,,4.98,1,1,2.5,False,Rental unit 
4955022,530261,Luciano,,Palermo,-34.59645,-58.41787,Entire home/apt,8943,10,8,2023-02-27,0.09,30,334,3,,4.88,1,1,1.5,False,Rental unit 
4961083,11368557,Laura,,Constitucion,-34.61861,-58.38373,Entire home/apt,6388,5,29,2023-06-03,0.38,1,131,4,,4.76,1,1,1,False,Rental unit 
4967892,25610786,Rafael,,Caballito,-34.61366,-58.43078,Entire home/apt,7154,3,2,2018-06-27,0.03,1,0,0,,,1,2,1,True,Loft 
4975175,8757962,Estanislao,,Balvanera,-34.60584,-58.39554,Entire home/apt,5095,4,83,2023-06-18,0.82,3,190,11,,4.83,1,1,1,False,Rental unit 
4975869,373629,Daniel,,Palermo,-34.59382,-58.42705,Entire home/apt,34969,6,11,2023-04-22,0.16,13,137,5,,4.91,2,3,2,False,Townhouse 
4983187,16372482,Liliana,,Almagro,-34.598838806152344,-58.41475677490234,Entire home/apt,7133,3,0,,,1,365,0,,,1,2,1.5,True,Serviced apartment 
4984786,25695997,Candy,,Palermo,-34.57536,-58.43344,Entire home/apt,8396,28,4,2023-05-31,0.7,3,363,4,,4.75,1,1,1,True,Rental unit 
4985249,11824790,Maru,,Palermo,-34.58356,-58.43395,Entire home/apt,10402,1,84,2023-06-09,0.92,8,146,21,,4.76,1,2,1,True,Rental unit 
4985544,25700495,Mariano,,Colegiales,-34.57459,-58.4491,Entire home/apt,3000,5,1,2015-03-25,0.01,1,0,0,,,2,2,1,False,Rental unit 
4990749,12282973,Mónica,,Caballito,-34.6267,-58.43677,Private room,6971,1,19,2023-05-29,0.25,4,365,13,,4.68,2,1,3,False,Home 
4995977,6185943,Martín,,Nuñez,-34.55306,-58.46663,Entire home/apt,10700,3,67,2023-05-29,0.71,1,360,20,,4.94,1,1,1,True,Loft 
5004232,373629,Daniel,,Palermo,-34.5823,-58.42708,Entire home/apt,25551,14,29,2020-12-22,0.31,13,0,0,,4.71,2,3,2,False,Rental unit 
5006319,11824790,Maru,,Palermo,-34.57282,-58.42241,Entire home/apt,15330,4,39,2023-01-01,0.38,8,67,2,,4.77,1,1,1,False,Rental unit 
5009605,9744624,Allison,,San Telmo,-34.6204,-58.36978,Entire home/apt,6388,25,21,2023-05-24,0.21,1,29,9,,4.67,1,1,1,False,Rental unit 
5009939,11157456,Lucila,,Palermo,-34.58526,-58.425,Entire home/apt,18396,1,85,2023-06-18,0.83,4,329,34,,4.96,1,3,1,False,Rental unit 
5010965,6216877,Alexis,,Palermo,-34.57212,-58.43801,Entire home/apt,8176,15,14,2023-03-31,0.15,1,215,3,,4.57,1,1,1,True,Rental unit 
5018746,25761829,Jeronimo,,Recoleta,-34.58452,-58.39871,Entire home/apt,11498,10,54,2017-01-01,0.53,2,0,0,,4.77,1,1,1,True,Rental unit 
5027263,1031709,Carlos & Jorgelina,,Belgrano,-34.55676,-58.46399,Entire home/apt,8662,7,68,2023-06-06,0.69,2,89,11,,4.62,1,1,1,False,Rental unit 
5030265,444416,Claudia,,Palermo,-34.59459,-58.42213,Entire home/apt,5095,30,10,2023-01-13,0.1,25,174,3,,4.50,1,2,1,True,Rental unit 
5030281,444416,Claudia,,Palermo,-34.59684,-58.4205,Entire home/apt,5095,3,28,2023-06-11,0.3,25,257,11,,4.43,1,2,1,True,Rental unit 
5033904,4372509,Vicky,,San Telmo,-34.61723,-58.3716,Private room,4855,30,19,2022-11-23,0.19,21,119,6,,4.32,1,1,2.5,False,Rental unit 
5034790,25990764,Roberto Carlos,,Barracas,-34.6454,-58.3689,Private room,6388,1,0,,,1,0,0,,,1,1,1,False,Home 
5038196,13958391,Mónica,,Palermo,-34.58296,-58.42976,Entire home/apt,21718,3,64,2021-04-04,0.69,2,332,0,,4.55,2,5,2.5,False,Home 
5040520,11824790,Maru,,Palermo,-34.57269,-58.42259,Entire home/apt,14631,6,53,2023-06-15,0.56,8,173,3,,4.81,1,2,1,False,Rental unit 
5046634,9089208,Maria,,Recoleta,-34.58982,-58.39475,Entire home/apt,25551,1,1,2015-12-01,0.01,1,332,0,,,2,1,1.5,False,Condo 
5047971,12415332,Rodolfo,,San Telmo,-34.62471,-58.376,Entire home/apt,11498,4,41,2023-03-13,0.4,6,4,3,,4.93,1,1,1,False,Rental unit 
5059532,26125521,Anahi,,Recoleta,-34.59271,-58.39514,Entire home/apt,8943,4,1,2017-10-25,0.01,1,0,0,,,1,1,1,False,Rental unit 
5060279,8877145,Gabriela,,Palermo,-34.58335,-58.43962,Private room,5621,3,114,2023-05-28,1.37,3,157,17,,4.79,1,1,1,False,Home 
5076335,15466789,Juan,,Retiro,-34.59115,-58.37733,Entire home/apt,20440,7,0,,,53,0,0,,,1,1,1,False,Rental unit 
5078338,7885252,Flavia,,Palermo,-34.5712,-58.43362,Entire home/apt,7336,5,112,2023-05-31,1.11,2,5,8,,4.91,1,1,1,True,Rental unit 
5084077,26055115,Veronica,,Constitucion,-34.61755,-58.3787,Entire home/apt,7665,7,14,2023-06-20,0.75,1,337,9,,5.0,1,1,1,True,Rental unit 
5102434,26363169,Flavia,,Almagro,-34.59812,-58.41792,Entire home/apt,6624,5,35,2023-06-27,0.79,1,66,20,,4.83,1,1,1,True,Rental unit 
5104681,25795363,Uri,,Almagro,-34.59793,-58.42507,Entire home/apt,12547,1,0,,,1,331,0,,,1,2,1,True,Rental unit 
5114398,26426410,Julieta,,Almagro,-34.60668,-58.4195,Private room,3312,28,50,2023-05-31,0.49,1,202,1,,4.93,1,1,1.5,False,Rental unit 
5116765,26441713,Marta,,Palermo,-34.58301,-58.40769,Entire home/apt,8917,3,63,2023-04-07,0.62,1,221,11,,4.83,2,1,1.5,False,Rental unit 
5126618,26499990,Martin,,Monserrat,-34.61431,-58.37692,Entire home/apt,5095,20,11,2023-06-08,0.13,1,152,1,,4.73,1,2,1,False,Rental unit 
5131976,11064661,Silvia Y Daniel,,Palermo,-34.58638,-58.43973,Entire home/apt,7154,21,97,2023-06-01,0.96,3,363,9,,4.82,1,2,1,True,Rental unit 
5135339,26200958,Joe,,Balvanera,-34.6152,-58.39541,Entire home/apt,5640,2,15,2023-06-08,0.18,1,330,11,,4.60,1,1,1,False,Rental unit 
5135458,26535969,Mariana,,Villa Crespo,-34.59202,-58.43516,Private room,10190,3,57,2020-03-12,0.56,3,78,0,,4.95,1,1,1.5,False,Rental unit 
5149403,11824790,Maru,,Palermo,-34.57311,-58.42281,Entire home/apt,12374,7,19,2020-01-24,0.2,8,54,0,,4.63,1,1,1,True,Rental unit 
5157401,26671563,BA Studio,,Retiro,-34.59666,-58.38103,Entire home/apt,5366,1,89,2023-06-25,0.88,1,147,39,,4.81,1,2,1.5,True,Rental unit 
5174076,25801313,Departamentos,,Belgrano,-34.55382,-58.45177,Entire home/apt,9709,1,1,2015-03-05,0.01,1,0,0,,,1,1,1,True,Rental unit 
5182180,25814732,Lucas,,Floresta,-34.62597,-58.48113,Entire home/apt,1065,4,30,2021-02-28,0.3,1,57,0,,4.87,1,1,1,False,Rental unit 
5188807,25849190,Florencia,,Palermo,-34.58925,-58.42025,Entire home/apt,11608,4,69,2023-05-31,0.77,2,358,16,,4.78,1,2,1,False,Rental unit 
5210959,9944323,Pablo,,Balvanera,-34.61234,-58.3969,Entire home/apt,10555,3,109,2023-06-12,1.07,37,84,18,,4.80,2,2,2,False,Rental unit 
5213126,1122327,Maria,,Recoleta,-34.58978,-58.4045,Entire home/apt,11464,4,20,2023-06-02,0.26,1,289,12,,4.84,1,2,1.5,False,Rental unit 
5219675,11126151,Richard,,Palermo,-34.59244,-58.4264,Entire home/apt,16863,4,29,2023-03-24,0.3,3,349,1,,4.79,1,2,1,False,Condo 
5220604,11126151,Richard,,Palermo,-34.59104,-58.42527,Entire home/apt,14267,4,13,2023-03-20,0.15,3,349,1,,4.23,1,2,1,False,Condo 
5221715,11126151,Richard,,Palermo,-34.59234,-58.42736,Entire home/apt,29552,4,15,2023-05-02,0.18,3,349,8,,4.80,2,2,2,False,Condo 
5237644,27104949,James,,Recoleta,-34.59543,-58.3964,Entire home/apt,24529,4,55,2023-01-08,0.56,1,274,3,,4.64,2,2,3.5,False,Rental unit 
5237856,27105829,Ignacio,,San Telmo,-34.62675,-58.37279,Entire home/apt,16608,15,8,2023-05-31,0.11,1,326,4,,4.20,3,3,2.5,False,Rental unit 
5239393,315089,Max,,Recoleta,-34.58806,-58.39541,Entire home/apt,11498,4,3,2017-10-15,0.03,6,365,0,,5.0,1,1,1,False,Rental unit 
5250084,21181258,Clarisa,,Palermo,-34.57522,-58.42326,Entire home/apt,22740,1,0,,,9,0,0,,,1,3,1,False,Rental unit 
5250745,17052673,Luciana,,Villa Ortuzar,-34.58277,-58.4683,Entire home/apt,5475,3,66,2023-05-29,0.65,2,168,15,,4.86,1,1,1,False,Rental unit 
5255509,21858421,Gabriel,,Palermo,-34.58172,-58.40909,Entire home/apt,9681,14,1,2019-12-22,0.02,10,361,0,,,1,2,1,False,Rental unit 
5255529,27201901,Bernardo,,Palermo,-34.570125579833984,-58.43136978149414,Entire home/apt,7498,2,0,,,2,355,0,,,1,1,1,True,Rental unit 
5256685,27110530,Agustin Alejo,,Palermo,-34.58028,-58.42716,Entire home/apt,17630,7,55,2023-05-28,0.55,1,252,5,,4.92,1,1,1.5,False,Rental unit 
5258658,21181258,Clarisa,,Retiro,-34.59176,-58.37974,Entire home/apt,20185,1,0,,,9,0,0,,,1,2,1,True,Rental unit 
5261381,15871799,Ninna,,Palermo,-34.58829,-58.42946,Entire home/apt,25551,15,0,,,1,365,0,,,1,1,1,False,Rental unit 
5261892,27237862,Nicolás,,Palermo,-34.58448,-58.42286,Entire home/apt,16608,1,0,,,1,271,0,,,1,1,1,True,Rental unit 
5262487,4641107,Irma,,Puerto Madero,-34.618,-58.36215,Entire home/apt,58230,4,76,2023-05-26,0.81,1,353,30,,4.74,3,3,3,False,Condo 
5270079,14609844,Maria,,Palermo,-34.57687,-58.43587,Entire home/apt,8475,1,118,2023-06-11,3.7,3,84,42,,4.93,1,1,1.5,False,Rental unit 
5270774,27218881,Maia,,San Telmo,-34.61772,-58.37084,Entire home/apt,14819,90,6,2018-02-14,0.06,1,0,0,,4.67,1,1,1,False,Rental unit 
5287682,9193573,Masha,,Palermo,-34.58289,-58.41577,Entire home/apt,14012,7,23,2021-01-30,0.28,1,75,0,,4.95,2,2,1.5,False,Rental unit 
5288771,92621,Martin,,Colegiales,-34.57063,-58.44754,Entire home/apt,9936,7,26,2023-05-25,0.28,2,111,6,,4.92,1,1,1.5,False,Rental unit 
5294790,9409902,Felisa,,Belgrano,-34.56134,-58.45844,Private room,6413,2,28,2019-03-31,0.28,1,362,0,,4.86,1,1,1,False,Rental unit 
5295219,1330334,Fernando,,Almagro,-34.59865,-58.41509,Entire home/apt,6369,5,124,2023-03-04,1.25,3,192,9,,4.71,1,1,1,True,Rental unit 
5295950,27428474,Martín Javier,,Almagro,-34.6025,-58.4209,Private room,3386,1,63,2023-03-13,0.65,1,291,18,,4.94,1,1,1,False,Condo 
5296487,22583303,Ana,,Palermo,-34.58002,-58.4267,Entire home/apt,15330,2,166,2023-03-10,1.69,1,91,10,,4.90,2,3,1,False,Condo 
5298902,27447460,Rosaura,,Recoleta,-34.58713,-58.38632,Entire home/apt,10190,3,43,2023-06-18,0.51,1,328,12,,4.88,1,1,1,False,Rental unit 
5318458,1306399,Alejandro,,Palermo,-34.58608,-58.44128,Entire home/apt,12970,28,42,2023-06-25,0.44,3,202,10,,4.74,2,2,1.5,False,Rental unit 
5319346,27118244,Alberto José,,Balvanera,-34.60978,-58.39992,Entire home/apt,3312,14,0,,,4,200,0,,,1,2,1,False,Rental unit 
5324777,27587774,Moises,,Recoleta,-34.59759,-58.39424,Entire home/apt,38326,2,0,,,2,0,0,,,2,5,1.5,False,Rental unit 
5326409,29343856,Sebastian,,Palermo,-34.57992,-58.42554,Entire home/apt,9198,3,133,2023-06-13,1.45,12,267,29,,4.66,1,2,1.5,True,Rental unit 
5327923,21695398,Mara,,Palermo,-34.59274,-58.41774,Entire home/apt,7528,4,60,2023-06-03,0.59,1,59,3,,4.77,1,1,1,True,Rental unit 
5339885,27671281,Ana Paola,,Palermo,-34.57834,-58.4222,Entire home/apt,8371,3,145,2023-06-07,1.64,1,18,45,,4.85,1,2,1,False,Rental unit 
5343073,27689110,Maria Victoria,,Retiro,-34.59614,-58.37183,Entire home/apt,7388,3,23,2022-01-10,0.44,1,101,0,,4.87,1,1,1,False,Rental unit 
5345311,21181258,Clarisa,,Recoleta,-34.5894,-58.39224,Entire home/apt,21463,1,0,,,9,0,0,,,1,2,1,True,Rental unit 
5351941,4372509,Vicky,,Monserrat,-34.61706,-58.37799,Private room,6388,5,18,2023-05-27,0.19,21,276,10,,4.61,1,2,3.5,False,Rental unit 
5352568,4372509,Vicky,,San Telmo,-34.6174,-58.3759,Private room,4344,30,17,2023-06-06,0.17,21,305,7,,4.29,1,2,3.5,False,Rental unit 
5353148,4372509,Vicky,,Monserrat,-34.61696,-58.37795,Private room,4599,10,21,2023-03-31,0.22,21,336,7,,4.57,1,1,3.5,False,Rental unit 
5354490,27118244,Alberto José,,Balvanera,-34.60978,-58.39973,Private room,2548,30,1,2016-09-28,0.01,4,356,0,,,1,1,1,False,Guest suite 
5361834,27795014,Anibal,,Monserrat,-34.61128,-58.37808,Private room,13687,1,1,2015-04-15,0.01,1,0,0,,,1,2,1,False,Rental unit 
5369103,24400009,Karin@,,Belgrano,-34.5541,-58.45812,Entire home/apt,27500,2,7,2022-11-07,0.09,1,89,3,,3.86,1,1,1,False,Rental unit 
5385716,7591516,Héctor Martín,,Monserrat,-34.6091,-58.3873,Entire home/apt,10155,3,116,2023-05-28,1.15,4,317,19,,4.94,1,4,1,False,Rental unit 
5391805,6229473,Maria,,Palermo,-34.59099,-58.42133,Private room,4257,1,0,,,11,178,0,,,1,1,2,False,Home 
5403183,28007896,Juan Carlos,,Palermo,-34.58697,-58.41868,Entire home/apt,7643,3,50,2023-06-26,0.78,1,359,14,,4.94,1,2,1,False,Rental unit 
5403329,21181258,Clarisa,,Recoleta,-34.59255,-58.40916,Entire home/apt,20951,1,0,,,9,0,0,,,1,2,1,True,Rental unit 
5404481,28014652,Viole,,Almagro,-34.59996,-58.42501,Private room,10220,1,0,,,1,0,0,,,1,1,3,False,Home 
5410828,560338,Carlos,,Recoleta,-34.59535,-58.41378,Entire home/apt,22747,2,57,2023-05-08,0.56,32,362,36,,4.44,2,2,1.5,False,Rental unit 
5414540,28067497,Santiago,,Retiro,-34.58685,-58.38385,Entire home/apt,7133,3,234,2023-06-24,2.31,1,127,8,,4.85,1,1,1,False,Rental unit 
5418547,161902,Gustavo,,Recoleta,-34.59687,-58.41231,Entire home/apt,8917,4,172,2023-04-10,1.71,30,348,23,,4.85,1,1,1,True,Rental unit 
5423148,25333208,Ana,,Balvanera,-34.60654,-58.41205,Entire home/apt,2633,5,89,2023-02-24,0.88,3,0,7,,4.60,2,4,1,False,Rental unit 
5426079,28074169,Flavia,,Palermo,-34.59406,-58.41486,Entire home/apt,11464,90,3,2019-07-28,0.06,5,0,0,,4.67,2,4,2,False,Rental unit 
5431025,99541075,Marcelo,,Palermo,-34.58961,-58.41307,Entire home/apt,10220,3,16,2023-04-09,0.17,1,60,2,,4.75,1,2,1,False,Rental unit 
5443319,21181258,Clarisa,,Retiro,-34.59589,-58.37993,Entire home/apt,20185,1,0,,,9,0,0,,,1,1,1,True,Rental unit 
5443667,3166647,Federico,,Recoleta,-34.59305,-58.39535,Entire home/apt,11498,4,15,2023-06-20,0.15,12,180,4,,4.73,1,1,1,True,Serviced apartment 
5444256,14563516,Sandra,,Monserrat,-34.61333,-58.3881,Private room,9198,1,0,,,1,0,0,,,1,1,1,False,Rental unit 
5444887,79022,Alejandra,,Nuñez,-34.54687,-58.46342,Entire home/apt,6659,30,10,2017-07-31,0.11,1,365,0,,4.50,2,1,1,False,Rental unit 
5450778,4372509,Vicky,,San Telmo,-34.61695,-58.37705,Private room,4344,5,8,2023-04-29,0.08,21,342,7,,4.38,1,2,3.5,False,Rental unit 
5451934,21858421,Gabriel,,Recoleta,-34.58746,-58.39813,Entire home/apt,9426,5,18,2023-05-15,0.21,10,323,9,,4.83,1,3,1,False,Rental unit 
5453934,19093797,Sergio (Superhost),,Constitucion,-34.61759,-58.37859,Entire home/apt,15330,4,149,2023-06-21,2.06,2,153,29,,4.96,2,3,1,False,Rental unit 
5457652,28169382,Rita,,Nuñez,-34.55318,-58.46108,Private room,5205,2,23,2023-04-16,0.24,1,361,7,,4.87,1,1,1.5,False,Rental unit 
5464816,28343136,Vicente,,Constitucion,-34.62303,-58.38711,Private room,2555,2,21,2023-06-01,0.29,4,278,6,,4.76,1,1,1,False,Condo 
5467405,28355958,Jimena,,Balvanera,-34.60218,-58.41029,Entire home/apt,31845,1,2,2017-11-05,0.02,1,179,0,,,2,4,1.5,False,Rental unit 
5468011,11972481,Mario,,Palermo,-34.58929,-58.42509,Entire home/apt,8432,4,77,2023-05-28,0.77,3,107,13,,4.90,1,2,1,True,Rental unit 
5476733,28401880,Luciana,,Recoleta,-34.59713,-58.41312,Entire home/apt,12775,3,2,2016-04-08,0.02,1,0,0,,,1,1,1,False,Rental unit 
5489889,9955081,Marta,,Palermo,-34.56915,-58.44381,Entire home/apt,17105,7,0,,,1,173,0,,,1,1,1,False,Rental unit 
5495072,28495500,Nilda,,Retiro,-34.59488,-58.3749,Entire home/apt,7643,5,52,2019-10-15,0.52,1,146,0,,4.81,1,2,1,False,Rental unit 
5508960,22055825,Martin,,Palermo,-34.58409,-58.42355,Entire home/apt,12520,2,332,2023-06-22,3.31,8,203,39,,4.82,1,2,1,False,Rental unit 
5518568,28621347,Victoria-Vicky,,Palermo,-34.583047500145376,-58.41187605018016,Entire home/apt,9681,5,3,2023-05-29,0.6,2,25,3,,5.0,1,2,1,True,Serviced apartment 
5521452,25425922,Matias,,Velez Sarsfield,-34.63065,-58.49535,Entire home/apt,12738,2,46,2023-06-16,0.48,1,85,3,,4.89,2,3,1,False,Townhouse 
5537977,25274328,Diego,,Recoleta,-34.58978335256065,-58.38969562698364,Entire home/apt,30062,5,4,2023-06-19,2.26,1,283,4,,5.0,3,4,4,False,Rental unit 
5542999,27834739,Vicky Y Juan,,Colegiales,-34.56961,-58.4562,Entire home/apt,11209,21,119,2023-04-30,1.18,1,89,6,,5.0,1,3,1,False,Rental unit 
5580587,28933374,Fernando,,Chacarita,-34.58743,-58.44621,Entire home/apt,8407,2,61,2023-06-08,0.6,1,365,12,,4.92,1,1,1,False,Guesthouse 
5585962,6732711,Luciana,,Recoleta,-34.59334682131046,-58.3978578303185,Entire home/apt,6388,3,8,2023-06-25,4.0,1,123,8,,5.0,1,1,1,False,Serviced apartment 
5587188,21381090,Mercedes Angelica,,Palermo,-34.58044,-58.43097,Private room,10220,1,16,2023-03-17,0.16,1,365,2,,4.44,1,3,1,False,Home 
5599742,24290222,Pablo,,Palermo,-34.57818,-58.43959,Entire home/apt,10476,9,35,2022-12-10,0.36,1,80,1,,4.71,1,1,1,False,Condo 
5615565,50665721,Shan,,Villa Crespo,-34.5971,-58.42849,Entire home/apt,8407,14,105,2023-04-24,1.05,13,359,7,,4.59,1,3,1.5,False,Loft 
5615842,17730976,Martín,,Recoleta,-34.58997,-58.40712,Entire home/apt,14012,30,19,2023-04-30,0.19,1,1,1,,4.95,2,4,3,False,Rental unit 
5622604,11247418,Deb,,Recoleta,-34.58889,-58.40289,Entire home/apt,10220,3,16,2017-09-30,0.16,2,210,0,,4.0,1,2,1,False,Rental unit 
5628085,29167542,Estefanía,,Palermo,-34.59631190334493,-58.422177791595445,Entire home/apt,12775,60,0,,,1,0,0,,,1,1,1,False,Loft 
5631354,8677205,Javier,,Palermo,-34.58438,-58.42074,Entire home/apt,19929,1,178,2023-06-18,1.78,3,314,28,,4.84,3,5,2,False,Rental unit 
5636795,29213691,Roxana,,Belgrano,-34.55457,-58.44794,Entire home/apt,29116,5,96,2023-06-05,0.96,1,168,17,,4.89,4,7,2.5,False,Townhouse 
5637401,21181258,Clarisa,,Recoleta,-34.59048,-58.39685,Entire home/apt,19929,1,0,,,9,0,0,,,1,2,1,True,Rental unit 
5639315,21181258,Clarisa,,Palermo,-34.57589,-58.42309,Entire home/apt,20185,1,0,,,9,0,0,,,1,4,1,True,Home 
5640825,29222812,Laura,,Villa Crespo,-34.60671,-58.44945,Entire home/apt,15286,2,0,,,2,173,0,,,2,2,1.5,False,Rental unit 
5641935,2572152,Margarita,,Nuñez,-34.54721,-58.46062,Entire home/apt,17833,2,9,2023-03-25,0.89,1,83,9,,5.0,1,1,1,False,Loft 
5646113,29261601,Cecilia,,Palermo,-34.58219,-58.40522,Entire home/apt,15286,2,30,2023-05-01,1.59,1,325,16,,4.87,2,3,2,False,Vacation home 
5649960,17310041,Rodrigo,,Recoleta,-34.59329,-58.39408,Entire home/apt,11498,30,66,2023-04-10,0.66,3,54,4,,4.92,1,1,1,False,Rental unit 
5651779,29289977,María,,Almagro,-34.60356,-58.43145,Private room,4600,2,28,2023-06-04,0.28,2,360,16,,4.86,1,1,1,False,Rental unit 
5659722,1969133,Magali,,Retiro,-34.59271,-58.38111,Entire home/apt,16608,300,3,2018-07-16,0.05,2,0,0,,4.67,1,3,1,True,Loft 
5660915,29114163,Eli Y Marcos,,Palermo,-34.57411,-58.43396,Entire home/apt,127753,7,129,2020-03-10,1.29,1,0,0,,4.85,1,2,1,False,Rental unit 
5668847,2165936,Maria,,San Telmo,-34.61952,-58.36955,Entire home/apt,8322,2,15,2023-04-09,0.15,2,364,4,,4.57,1,1,1.5,False,Rental unit 
5689959,11776584,Carmen Liliana,,Saavedra,-34.54122,-58.48075,Entire home/apt,124832,4,27,2019-07-05,0.3,4,361,0,,4.92,5,6,4.5,False,Villa 
5691609,21181258,Clarisa,,San Nicolas,-34.60689,-58.3884,Entire home/apt,40881,1,0,,,9,0,0,,,3,5,1.5,False,Rental unit 
5696164,29530979,Giulia,,Boedo,-34.62963,-58.4252,Private room,5576,2,33,2023-05-30,0.33,2,288,2,,4.91,1,1,1,False,Home 
5702322,21858421,Gabriel,,Palermo,-34.5848,-58.44168,Entire home/apt,17833,7,22,2023-03-28,0.24,10,315,4,,4.77,1,3,1,True,Rental unit 
5703068,14419400,Sonya,,Villa Crespo,-34.59523,-58.4343,Entire home/apt,8152,10,16,2019-11-28,0.16,1,358,0,,4.75,1,1,1,False,Rental unit 
5705123,654296,Santiago,,San Nicolas,-34.60133,-58.39066,Entire home/apt,8917,14,17,2018-08-13,0.18,1,173,0,,4.81,1,3,1,False,Rental unit 
5728115,148060,Marcela,,Balvanera,-34.60495,-58.39593,Entire home/apt,6114,30,1,2015-08-21,0.01,9,197,0,,,1,2,1,False,Condo 
5749786,29826085,Juan José,,Palermo,-34.58483,-58.42755,Entire home/apt,11828,4,87,2023-04-28,0.87,2,361,17,,4.91,1,1,1,True,Rental unit 
5749918,29828875,Diego,,Belgrano,-34.55997,-58.44514,Entire home/apt,7643,3,21,2023-05-10,0.23,3,88,8,,4.90,1,1,1,False,Rental unit 
5758144,29870324,Andres Y Fabi,,Palermo,-34.59695,-58.41688,Entire home/apt,6659,15,46,2023-03-31,0.46,1,268,4,,4.89,1,,1,False,Rental unit 
5759264,310531,Soledad,,Recoleta,-34.59386,-58.40776,Entire home/apt,8917,7,0,,,2,361,0,,,1,1,1,True,Rental unit 
5759932,1725289,Virginia,,Palermo,-34.58786,-58.43265,Entire home/apt,127380,7,3,2022-01-02,0.12,1,337,0,,5.0,3,4,2.5,False,Home 
